T_amb_set,mode,actual_charge,total_charge,P_suc[bar],T_suc[degC],P_dis[bar],T_dis[degC],P_gc_mid[bar],T_gc_mid[degC],P_gc_out[bar],T_gc_out[degC],P_eva_in[bar],T_eva_in[degC],P_eva_out[bar],T_eva_out[degC],W_comp[kW],Q_s1[kW],Q_s2[kW],Q_total[kW],COP,m_dot[kg/s],T_air_in[degC],T_mid[degC],T_air_out[degC],V_air_indoor[kg/min],T_amb[degC],V_air_outdoor[m/s],h_suc[kJ/kg],h_dis[kJ/kg],h_gc_mid[kJ/kg],h_gc_out[kJ/kg],h_eva_in[kJ/kg],h_eva_out[kJ/kg],acc_charge
25,1,572.08,750,41.22999616330326,15.144005111252,90.99999271967371,78.55545336718164,41.86061272919384,7.135758784741483,42.50965860921927,7.746437043934974,90.94792126186243,25.97752196758222,90.99866758184926,78.5546315413597,0.6922996390956281,0.8489671700946984,2.162108127512882,3.011075297607581,4.349381579255248,0.0129593941242541,25,12.49976805843698,9.999995850665757,9,25,3.0,443.5832085365556,479.8730689286792,414.3632802800096,247.5261498723161,262.2295017557341,479.8730689972274,177.92
25,1,572.08,800,41.22999614830037,15.14400510440333,90.99999273606892,78.55545340871225,41.8606127139497,7.135758770315817,42.50965859397493,7.746437029673643,90.9479212783144,25.97752196610224,90.9986675982435,78.55463158299203,0.6922997268398009,0.8489672743357034,2.162108402823961,3.011075677159664,4.349381576249606,0.0129593957538963,25,12.4997680504012,9.99999585031844,9,25,3.0,443.5832085556679,479.8730689822802,414.3632805277951,247.5261498557186,262.2295017453415,479.873069051003,227.92
25,1,572.0799999999999,850,41.22999614255416,15.1440051010992,90.9999927651746,78.55545344369887,41.8606127069954,7.135758763734884,42.50965858602082,7.746437022232443,90.94792130755609,25.97752196264788,90.99866762735287,78.55463161801578,0.6922997019939886,0.8489672405147148,2.162108326123283,3.011075566637997,4.349381572699483,0.0129593952754802,25,12.49976804888894,9.999995857192689,9,25,3.0,443.5832085618224,479.873069011225,414.3632807481107,247.5261498355218,262.2295017242437,479.8730690800057,277.92
25,1,572.0799999999999,900,41.22999612407289,15.14400509292386,90.99999277726288,78.55545348811052,41.86061268861168,7.135758746338183,42.50965856799083,7.746437005365123,90.94792131967696,25.97752196185104,90.99866763944192,78.55463166255235,0.6922997084708988,0.8489672450509833,2.162108347782834,3.011075592833817,4.349381569847054,0.0129593953838387,25,12.49976803843566,9.999995854282131,9,25,3.0,443.5832085858127,479.8730690743154,414.3632810089165,247.526149819977,262.2295017175261,479.873069143309,327.92
35,1,249.52874,250,0.4001516836347565,34.04495119409228,80.90785834377138,458.1798929492732,0.7362670346678035,34.29663744172825,1.130880320871258,-74.5716571887218,80.9057387647183,35.00342769422377,80.90782950673157,458.1796515581751,0.6786081247819946,0.4072002374399469,0.0933018172742913,0.5005020547142384,0.7375420901054293,0.0004656852081012,35,34.37279048438188,34.36920791290459,9,35,3.0,514.9709156701329,1389.305912328849,514.8949790285237,314.5411441821936,337.7635353943281,1389.305912455891,0.47126
35,1,299.487948,300,0.4369995630199513,33.30325401339638,84.17410283617872,485.5463097158385,0.7871374512038277,34.15542074713687,1.192105388789754,-74.29956415764097,84.17186275635135,35.00069223598103,84.17407119607006,485.5460443749732,0.8251896988142273,0.4948692397532927,0.1260960946296059,0.6209653343828986,0.7525122226746249,0.0005754281496312,35,34.24930488364515,34.24489649583512,9,35,3.0,514.3046297834313,1374.731460840935,514.7296690092677,295.5952823609913,312.5956031959847,1374.731457602859,0.512052
35,1,329.7115,350,16.9751802898537,28.07847535308997,91.47655994685884,224.9427570482781,21.26368222606925,18.21296625555157,26.08769951473663,-10.48605134403522,91.25860666358663,38.49168048618788,91.4703972620134,224.9431303345031,3.61594979673116,3.896867676028109,3.613039161247603,7.509906837275712,2.076883601665242,0.0211022612162931,35,19.9143446331725,19.32242265569818,9,35,3.0,493.7048659255845,663.344994159798,478.6791123338583,307.4633774789626,322.2988411956513,663.3473849009093,20.2885
35,1,354.9653,400,29.51610992188356,21.29500722872428,92.79671854513036,139.7072825429016,37.85708227175733,8.315562657539203,45.66511243167209,10.61989872871169,92.00012519452376,41.81258003152664,92.77847269865268,139.7004105068795,4.292983202504518,5.739010797909628,5.192912014434892,10.93192281234452,2.546462983122519,0.0459815643312117,35,16.26565259801134,12.9494777953625,9,35,3.0,471.4395241967717,563.8690322462529,439.0579067140566,326.1232536642037,353.957406639221,563.8702692640775,45.0347
35,1,371.7703,450,32.65328689568882,17.65403001016,92.33705994670818,120.689387858254,42.32304393605933,7.571569781148297,51.09610738978636,15.23309286363593,91.25587514648176,42.40276927695736,92.31368259548871,120.6783887390187,4.33592392961852,6.803289025050023,4.825704632003331,11.62899365705335,2.682010534736592,0.0552630997053672,35,18.94037984650629,12.79036174400363,9,35,3.0,462.3714645748056,540.0465264733953,416.9392621085397,329.6168958690172,363.9816768292806,540.0468378154862,78.2297
35,1,371.249,500,32.67762292298754,17.6532434177588,92.25365839097704,120.4873708657168,42.3636509407495,7.609669728197389,51.15544455119788,15.28138842108041,91.16859926093468,42.3871197657736,92.23021508655044,120.4763081246984,4.332982638254816,6.802480306816969,4.814212113900478,11.61669242071745,2.680992145723499,0.0553484697768186,35,18.96999699269173,12.82370954726639,9,35,3.0,462.3331561749888,539.8358013098843,416.9330302983898,329.9529903205404,364.3031235859417,539.8360917922879,128.751
35,1,371.618,550,32.66016694310826,17.65380984944306,92.31283801785872,120.6314592939738,42.33457408550464,7.582390833194949,51.11301330805679,15.24685727310481,91.23054635357336,42.39820472053606,92.28944183592505,120.6204419455279,4.335068637879792,6.802971019236165,4.82243372045087,11.62540473968704,2.681711804538537,0.0552873668966814,35,18.94881020188751,12.79995002160047,9,35,3.0,462.3606393531275,539.9862922354788,416.9388150071048,329.71393903385,364.0745856481319,539.9865975615346,178.382
35,1,372.066,600,32.63906604586776,17.65425935400771,92.38465380330224,120.8057025686322,42.2994436846224,7.54941410268549,51.06176470375354,15.20512111946937,91.30570059173225,42.41157068585318,92.36131450498826,120.7947401380737,4.337592764136522,6.803560098751758,4.83236102883527,11.63592112758703,2.682575741963036,0.0552136272483114,35,18.92320246757561,12.7712222498028,9,35,3.0,462.3935400797256,540.1681231040002,416.9456427522891,329.4244768795461,363.7975466663561,540.1684465640593,227.934
35,1,372.477,650,32.61981330871163,17.65443743953222,92.45034565479924,120.9646119135309,42.26741627059686,7.519332456016286,51.01506880806784,15.16706486385732,91.37442981478463,42.42370829340405,92.42705814997709,120.9536995956559,4.339894332489721,6.804078286752104,4.841404302105399,11.6454825888575,2.683356251712399,0.0551464882036667,35,18.8998503571766,12.74503114684262,9,35,3.0,462.4232431581791,540.3338323746134,416.951936112728,329.160229699345,363.5443542444182,540.3341725466288,277.523
35,1,372.846,700,32.60250928860695,17.65440651951945,92.50950879374425,121.107355759249,42.2386531754767,7.492302500041887,50.97315513923169,15.13288349158245,91.43631551755108,42.43456584757092,92.48626774727168,121.0964884801326,4.34196114481334,6.804525840036156,4.849519763169218,11.65404560320538,2.684051103756798,0.0550862642569378,35,18.87887384873835,12.7215121862119,9,35,3.0,462.4496801366233,540.4825907241992,416.9576806250512,328.9226717424431,363.3165019969749,540.4829460497904,327.154
35,1,373.022,750,32.59421292122319,17.65431793115687,92.53770842773234,121.1754926798371,42.22488821153861,7.479362176926315,50.95312480126725,15.11654069313721,91.46581376452892,42.43970492803771,92.51448955794264,121.1646469141111,4.342943495107895,6.804703744041432,4.853398580678554,11.65810232471999,2.684378080868941,0.0550574806166194,35,18.86884030519656,12.71029756772794,9,35,3.0,462.4622556123807,540.5536250685228,416.9609058261645,328.8094225704356,363.2078188243888,540.5539876731058,376.978
35,1,390.352,800,31.85291496702317,17.4635472864789,95.29470287689492,127.3286014717451,41.00491651479962,6.319777179867629,49.18649773136406,13.65542659567427,94.3347800209486,42.86690323847972,95.27342153481533,127.3188327978051,4.433735335059812,6.813262061904793,5.196154249785233,12.00941631169003,2.708645285325318,0.0525649118001144,35,17.97253283938909,11.7101798844821,9,35,3.0,463.342128919148,546.8464634912391,417.2303026611174,318.378158296368,352.9252542514193,546.8464634917423,409.648
35,1,437.749,850,31.98059733613378,16.69172751210573,102.1345386890819,132.706563814565,39.52539794055699,4.87856247046301,46.2154930404252,11.10572898918224,101.4316387528976,42.78796980099781,102.1183210885402,132.698899494988,4.127994137805824,6.19140322183762,5.651393689227792,11.84279691106541,2.868898674686656,0.0466004997403595,35,16.62313422902702,10.41935549952888,9,35,3.0,462.1502427409442,549.8470318139671,416.9857265418393,295.7124843938959,328.3526845797568,549.8462749981319,412.251
35,1,500.202,900,39.76498606671134,19.31264140372616,103.9003156430942,105.6563037993268,43.72976436863139,8.875841335979771,47.48679414524647,12.21149041696936,103.5262418463615,39.88824044427713,103.891793130473,105.6520092546943,2.352098146113283,3.538760898226139,4.751008413260614,8.289769311486753,3.524414712534491,0.035917377224052,35,18.48824867711886,13.56547729352775,9,35,3.0,453.0713317375148,511.3443897683168,412.8193533729417,280.5433137383131,308.2067736168745,511.3443897683172,399.798
45,1,194.35342,200,5.246192808580056,39.34771478961102,90.9637706027958,431.1025739969243,6.876875336990471,29.13918456346551,8.813012087615881,-43.4923359685919,90.93187372552131,45.32082826015773,90.96274371596908,431.1003786776077,2.202788295439464,2.244357118048325,0.8012943188804807,3.045651436928806,1.382634655919665,0.0059990372086463,35,30.07672559869258,29.93256835788788,9,45,3.0,515.406469575218,878.9248703849285,504.8053175317543,371.2348309667461,388.8618324453332,878.9227970163935,5.64658
45,1,228.2886,250,18.21957539169024,33.56192884057219,91.3674740130576,222.9649479621209,22.75825387158756,20.60553090844411,27.97623686826091,-8.018108010343438,91.10174015210612,46.33725380304674,91.36061453590338,222.9639483067708,3.704827912750289,4.082501340979331,2.34410772100832,6.426609061987651,1.734657914844103,0.022456069071785,35,22.28904684542737,21.67877173892163,9,45,3.0,497.8656104075627,661.1969406549915,479.3974757562661,375.0110974673971,394.3282659049274,661.1980611357869,21.7114
45,1,263.1917,300,26.63984269823312,27.91252281272807,92.18096189266517,162.1111129271159,33.81291589288984,14.16056135534285,41.34815181040265,6.648589786566504,91.5447820606532,47.75285669934141,92.16657535227252,162.1064191198354,4.183171350958402,5.167417479471992,3.100077762171288,8.26749524164328,1.976370210067805,0.0381341936754239,35,17.7646505687357,16.09920634378022,9,45,3.0,482.7187787572908,591.3178925263531,455.8117501006329,374.5178386951014,400.3264277077041,591.3188682730074,36.8083
45,1,298.9083,350,31.88008491855272,22.80413373159769,93.1044564084118,132.1548131752771,41.03707420146616,9.254307821317752,50.13966530683163,14.44864162230323,92.08496762877952,48.84520169090098,93.08314627181124,132.1458699791773,4.353497460560776,6.191232564194491,3.191854616825888,9.38308718102038,2.155298645749466,0.051169489099076,35,17.88032108251161,13.66379687145513,9,45,3.0,470.0386732025464,554.2678215063348,433.2732078566497,370.8951252722073,403.8680080764674,554.2686234044711,51.0917
45,1,319.8654,400,34.29435948600084,20.2052936327695,93.50832567259413,119.5316143686603,44.48416068504218,9.562422043092738,54.54014952130496,17.96737457221559,92.25271634098912,49.33765839208303,93.48301471237896,119.5198205263799,4.398865302953832,6.908267621967116,2.972204062024323,9.88047168399144,2.246140993986954,0.0584011623336345,35,19.88495901076657,13.99146608640592,9,45,3.0,463.2271316318015,537.7954531498857,419.5055536697773,368.6126614179983,405.6094717790876,537.7959966888918,80.1346
45,1,319.85,450,34.2958882350685,20.20404150887265,93.5033352083696,119.5179441017875,44.48682267897813,9.564829265460387,54.5442391225911,17.97054065333447,92.24744646680853,49.33704607535685,93.47801978968592,119.5061459768181,4.398674919192163,6.908036949405147,2.971679274402886,9.879716223808032,2.246066464402986,0.0584071146395121,35,19.88696162625116,13.99362600769336,9,45,3.0,463.2231620461328,537.78065725673,419.5067621663555,368.628041436115,405.6225051183993,537.7811995043141,130.15
45,1,320.088,500,34.26738611632256,20.22417262566416,93.58426751796412,119.753286442003,44.43846615687185,9.521084090088152,54.47123709577602,17.91399597201445,92.3332624537405,49.34636732886457,93.55903046849998,119.7415624418936,4.401726715637616,6.910528499472306,2.981062094016449,9.891590593488754,2.247206887776062,0.0583005310716518,35,19.85099924436417,13.95629879043963,9,45,3.0,463.2928908248683,538.0385126636398,419.5056558877863,368.3729811210213,405.4071812212047,538.039076955974,179.912
45,1,320.345,550,34.23695510518951,20.24553422460917,93.67089224848132,120.0047838626932,44.38687800427432,9.474376600774065,54.39338907750784,17.85363259687398,92.4250828215506,49.35633432450857,93.64573864521849,119.9931390451832,4.404978581332155,6.91316885010129,2.991068336769605,9.904237186870894,2.248418920546863,0.0581869629149934,35,19.81261287322229,13.91645601438779,9,45,3.0,463.3670960796686,538.3139325710284,419.5043487094188,368.0999071141542,405.1763763419899,538.3145207826452,229.655
45,1,320.612,600,34.20555773281353,20.267423126658,93.7604789239438,120.2644755048776,44.33369834733617,9.426185436140656,54.31317733576786,17.79136610575875,92.5200095101268,49.3666299580832,93.73541116312654,120.2529124204394,4.408325797819324,6.915868168401401,3.001379166417793,9.917247334819194,2.249662976299297,0.0580700437451226,35,19.77302077735044,13.87536482481283,9,45,3.0,463.4433850908304,538.5981853695487,419.5029045263641,367.8174058966187,404.937308555574,538.5987986709597,279.388
45,1,320.853,650,34.17741566077489,20.286886741751,93.84086714155644,120.497270591201,44.28608218397579,9.38299877678304,54.24139975725572,17.73558555445362,92.60516396976617,49.3758525039209,93.81587606960304,120.4857807575032,4.411315410148769,6.918252527367702,3.010606679427029,9.928859206794732,2.250770639513143,0.0579654994573326,35,19.73755528821562,13.83857068514322,9,45,3.0,463.5114960659702,538.8529025393484,419.5016920411088,367.5637857414644,404.7224349038233,538.8535386705653,329.147
45,1,320.92,700,34.16944708588456,20.29224174671424,93.86312997733904,120.5623701229926,44.27266006213892,9.370818946066152,54.22122875418906,17.71989968785039,92.62875987204656,49.37837434578916,93.8381603843741,120.55090078866,4.412139437596585,6.91884635717726,3.013200673788644,9.932047030965906,2.251072789389486,0.0579361177493367,35,19.72757378382192,13.82828193565166,9,45,3.0,463.5305653655722,538.9242612655814,419.5022732906197,367.4932538595043,404.6626813676826,538.9249038228994,379.08
45,1,341.732,750,32.45329572888591,21.2351707639105,99.57205237529924,135.636884780008,41.41295223295494,6.710439744296309,49.93778400218163,14.28160388825381,98.60598783778094,50.01957558880389,99.55150366330504,135.627985753562,4.598020148391115,7.033330490833833,3.611350128956051,10.64468061978988,2.315057410854223,0.0518472170954411,35,17.77237983780725,11.6376644918563,9,45,3.0,467.2689515897877,555.0661411386064,419.4112133555633,349.7575206162168,388.9852672680897,555.0661411384007,408.268
45,1,389.92,800,33.53214632632535,22.71958207657542,107.355266192069,140.0333306712369,39.93201056396904,5.278584553911344,45.97718955222752,10.89591172812271,106.7510182130622,49.92924770296952,107.3418366659896,140.0270956056533,3.814546536181058,5.861037595870229,4.029753342802322,9.890790938672552,2.592913953168007,0.0424913224944169,35,16.36803075385211,10.39323244321264,9,45,3.0,467.6129671948058,556.4876091011726,418.5526790542123,323.7155898265987,363.0021248636874,556.4867224073553,410.08
45,1,453.138,850,41.60098253758632,25.50991975167756,110.049491874255,113.3932723363225,44.38156267668711,9.469561849602314,47.21051574191581,11.97310377785595,109.7825286889158,47.80344076819773,110.0436501469138,113.3905146693016,2.017188496444058,3.112166878805528,3.166280153161606,6.278447031967136,3.112474140634309,0.0294872501209244,35,18.06299007763539,13.44842628232726,9,45,3.0,459.276799627313,518.3402530420934,412.7974551873317,305.4195159024886,342.2755093446816,518.3402530420929,396.862
45,1,502.062,900,41.48416031070948,23.26696919030689,122.0528076390557,120.8904586014641,43.8692425053909,9.003445941732707,46.23219868711061,11.12040718920434,121.846763723157,47.30861351870021,122.0481465593738,120.8884385248533,2.096977735476369,3.073348020754274,3.281415808405942,6.354763829160216,3.030439342130931,0.02717306440916,35,17.68145732451148,12.93828627230738,9,45,3.0,456.1240595135209,521.3972040728167,408.2944647395877,287.5345916904599,322.7853407444581,521.3972040728167,397.938
5,0,199.702599,200,0.2135059879280549,-32.82218440870037,41.32917210561705,373.9383037850196,41.32015703438821,8.0329486422321,41.31675373247657,6.618595425077956,0.4358505847210049,5.280907203593131,0.3127170542051092,4.972302193150824,0.3865133171376911,0.2418590227496304,0.0628009047107154,0.3046599274603458,0.7882262109789457,0.000328898534215,5,5.935661492727888,9.538783015054548,6,5,2.5,460.3363328391732,1165.441300351649,430.0807025100066,239.1376055436632,490.7432059617,490.6225162732632,0.297401
5,0,249.619456,250,0.2779905115949032,-37.52460240241881,42.8092893687283,406.4309432544112,42.79863210490253,9.545141301768922,42.79427994116334,5.0005601865671,0.5317332635172978,5.178420396546869,0.3999138125632247,4.970269253737229,0.6802841082327388,0.4253932934963865,0.1370806478454769,0.5624739413418635,0.826822109372912,0.0006310034628618,5,6.413859038489136,10.80092215872543,6,5,2.5,456.5544577795863,1103.413768326716,429.2601090629693,212.0178023032406,490.5539081198695,490.5256988316866,0.380544
5,0,299.618214,300,0.2789605824401104,-37.56889161739204,43.10617252733049,405.5730862644086,43.09554011287657,8.008722494326605,43.09127062385175,5.000156882064688,0.5331416165075885,5.176348204647296,0.4012153063661169,4.970242849916986,0.4714135788207941,0.3860370207646941,0.0036458910289714,0.3896829117936654,0.8266264047133054,0.000436870651122,5,6.218811107243027,10.82612461426032,6,5,2.5,456.5182942502917,1103.959697251474,220.3182354750046,211.9727652091315,490.5506564733877,490.5242562569466,0.381786
5,0,349.613072,350,0.282978856080848,-37.75039617454888,44.34713119062416,402.0657997772808,44.33659992173144,9.428815959970734,44.3324932908834,4.999997463294904,0.5389689625427523,5.167647243436648,0.4066042570286173,4.970134019791089,0.4813108957514004,0.3846648839033879,0.0128121376714639,0.3974770215748519,0.8258217818948996,0.0004443990111968,5,5.191189181183688,10.93072481213937,6,5,2.5,456.3700231026753,1106.206161741018,240.6216887525708,211.7914318243224,490.5370963597927,490.5182833288323,0.386928
5,0,376.5775,400,20.45557830158989,-11.96586205233967,91.0197472509214,116.0876371702544,90.9128616759587,48.03471586608669,90.73971939076432,16.69855996446393,21.19581922041408,-17.55388089234702,20.97554087252582,4.917091361818676,1.194032966091102,1.322784669993814,1.69533827310093,3.018122943094744,2.527671369891196,0.010088678580389,5,30.29331264535085,50.00726697345277,6,5,2.5,445.7132892947199,534.8677541895308,403.7520030578501,235.7083628930799,434.123608284576,464.5684486029148,23.4225
5,0,412.9702,450,29.5227499424983,-2.760392350468351,90.99999999646391,88.76625913681642,90.87071576568934,48.59180816154253,90.61807651232878,21.16124827657609,30.19361873189843,-5.27195991550559,30.00782274251392,4.803626858818461,0.9405625935236076,1.092215571550064,1.925245053826052,3.017460625376115,3.208144408626621,0.0121426046577523,5,33.72349841405372,50.00000000727152,6,5,2.5,439.5576495341434,496.3846694216132,406.4356344052465,247.8827449642735,338.1104158252465,449.5368203049217,37.0298
5,0,432.1233,500,33.39408719151473,-1.55860507242619,91.0000018117064,77.8322331341866,90.8508342806913,48.89244225681512,90.52560943065792,24.66543004326905,34.06612835136984,-0.8124531569490044,33.89988807221381,-0.994594165930266,0.8741166646703508,0.9695820162675204,2.047878408461949,3.017460424729469,3.452011094957699,0.0136922247309947,5,35.55178081220828,49.99999940080602,6,5,2.5,432.3786469276453,478.6313840012066,407.8187852222293,258.2537255846804,299.3341298344241,432.1359072439781,67.8767
5,0,432.123,550,33.39408719524249,-1.558605068256782,91.00000190752615,18.62808706425579,90.8508343775902,48.89244223073035,90.52560953083844,24.66542984956311,34.06612835078586,-0.8124531575926993,33.89988807271347,-0.9945942193068616,0.8741172165522492,0.9695826324516108,2.047879700584615,3.017462333036226,3.452011098623478,0.0136922333493452,5,35.55178074415755,49.99999936893909,6,5,2.5,432.3786469252901,478.6313840315248,407.8187848219172,258.2537249566077,299.3341293207559,432.1359071474537,117.877
5,0,432.123,600,33.39408719555806,-1.558605067903784,91.00000191543216,18.62808706565636,90.8508343855806,48.89244222854183,90.52560953910074,24.66542983351007,34.06612835074505,-0.8124531576376626,33.89988807276101,-0.9945942238041992,0.8741174808000078,0.9695829259019636,2.047880319595161,3.017463245497124,3.45201109893774,0.0136922374863558,5,35.55178073849822,49.99999936627029,6,5,2.5,432.3786469257865,478.631384034714,407.8187847887439,258.2537249045682,299.3341292784285,432.1359071393069,167.877
5,0,432.123,650,33.39408719534323,-1.558605068144118,91.0000019113444,77.83223321463782,90.85083438145956,48.89244222955102,90.52560953485148,24.66542984119991,34.06612835069826,-0.8124531576892196,33.89988807267386,-0.9945942199752836,0.8741170625249569,0.9695824617677304,2.047879339701698,3.017461801469429,3.452011098780349,0.0136922309355073,5,35.55178074114423,49.99999936755091,6,5,2.5,432.3786469252674,478.6313840329278,407.8187848053351,258.2537249295895,299.3341293012176,432.1359071463608,217.877
5,0,432.123,700,33.39408719532573,-1.558605068163672,91.00000191520373,77.83223321816769,90.850834385381,48.89244222796151,90.5256095389377,24.66542983192829,34.06612835046953,-0.8124531579413201,33.89988807249886,-0.9945942196401348,0.874116699412597,0.9695820591836064,2.047878488957028,3.017460548140634,3.452011098939485,0.0136922252463463,5,35.55178073764625,49.999999365706,6,5,2.5,432.3786469253774,478.6313840348696,407.8187847868156,258.2537248997463,299.3341292807486,432.1359071474055,267.877
5,0,432.123,750,33.39408719543441,-1.558605068042141,91.0000019108388,77.83223321407213,90.85083438093788,48.89244223006756,90.52560953428808,24.66542984345085,34.06612835084284,-0.8124531575298873,33.89988807280488,-0.994594221792795,0.8741171699683813,0.9695825809089232,2.047879591419333,3.017462172328256,3.452011098737946,0.0136922326188097,5,35.5517807420988,49.99999936809763,6,5,2.5,432.3786469251859,478.6313840324954,407.8187848091257,258.253724936709,299.3341293037745,432.1359071427851,317.877
5,0,432.123,800,33.39408719536576,-1.558605068118879,91.0000019095744,77.83223321314075,90.85083437967523,48.89244223006,90.52560953300232,24.66542984496272,34.06612835080394,-0.8124531575727475,33.89988807275855,-0.9945942201837852,0.8741167409237507,0.9695821049704691,2.04787858627369,3.017460691244159,3.452011098718189,0.0136922258984755,5,35.55178074249881,49.99999936814964,6,5,2.5,432.3786469253841,478.6313840322463,407.8187848128292,258.2537249417602,299.3341293095705,432.1359071457734,367.877
5,0,432.123,850,33.39408719538047,-1.558605068102452,91.00000190787384,77.83223321152796,90.85083437793496,48.89244223064179,90.5256095311924,24.665429848945,34.06612835090711,-0.8124531574590604,33.89988807283979,-0.9945942204809626,0.8741174956290425,0.9695829420218618,2.047880354410108,3.017463296431969,3.452011098645849,0.0136922377208017,5,35.55178074394689,49.99999936882722,6,5,2.5,432.3786469252112,478.631384031292,407.8187848205116,258.2537249545923,299.3341293182981,432.1359071450365,417.877
5,0,476.79,900,33.34566451257223,-1.612793932168017,95.30047910547832,81.8574966634319,95.17452868431825,49.08087126008776,94.9179087902458,20.03878744810959,33.9359421153299,-0.9561429842271424,33.79051997942027,-1.115894293185363,0.8755235987121176,1.09319479038562,1.924265781198914,3.017460571584533,3.446464008535206,0.0127231538268309,5,33.70889869546005,49.99999999927992,6,5,2.5,432.4097359803006,481.0495452751297,395.1278622345409,243.8866049653745,288.8743015348538,432.1981036306481,423.21
